Entity,Code,Day,total_vaccinations_per_hundred
South Korea,KOR,2021-04-21,3.77
South Korea,KOR,2021-04-22,4.02
South Korea,KOR,2021-04-23,4.34
South Korea,KOR,2021-04-24,4.46
South Korea,KOR,2021-04-25,4.48
South Korea,KOR,2021-04-26,4.76
South Korea,KOR,2021-04-27,5.1
South Korea,KOR,2021-04-28,5.55
South Korea,KOR,2021-04-29,6.07
South Korea,KOR,2021-04-30,6.61
South Korea,KOR,2021-05-01,6.69
South Korea,KOR,2021-05-02,6.69
South Korea,KOR,2021-05-03,6.86
South Korea,KOR,2021-05-04,7.01
South Korea,KOR,2021-05-05,7.02
South Korea,KOR,2021-05-06,7.13
South Korea,KOR,2021-05-07,7.23
South Korea,KOR,2021-05-08,7.25
South Korea,KOR,2021-05-09,7.25
South Korea,KOR,2021-05-10,7.28
South Korea,KOR,2021-05-11,7.3
South Korea,KOR,2021-05-12,7.31
South Korea,KOR,2021-05-13,7.33
South Korea,KOR,2021-05-14,7.36
South Korea,KOR,2021-05-15,7.36
South Korea,KOR,2021-05-16,7.36
South Korea,KOR,2021-05-17,7.42
South Korea,KOR,2021-05-18,7.52
South Korea,KOR,2021-05-19,7.53
South Korea,KOR,2021-05-20,7.68
South Korea,KOR,2021-05-21,7.88
South Korea,KOR,2021-05-22,7.92
South Korea,KOR,2021-05-23,7.93
South Korea,KOR,2021-05-24,8.18
South Korea,KOR,2021-05-25,8.45
South Korea,KOR,2021-05-26,8.72
South Korea,KOR,2021-05-27,10.1
South Korea,KOR,2021-05-28,11.27
South Korea,KOR,2021-05-29,11.6
South Korea,KOR,2021-05-30,11.61
South Korea,KOR,2021-05-31,12.4
South Korea,KOR,2021-06-01,13.55
South Korea,KOR,2021-06-02,14.33
South Korea,KOR,2021-06-03,15.05
South Korea,KOR,2021-06-04,15.81
South Korea,KOR,2021-06-05,16.09
South Korea,KOR,2021-06-06,16.09
South Korea,KOR,2021-06-07,17.86
South Korea,KOR,2021-06-08,19.34
South Korea,KOR,2021-06-09,20.55
South Korea,KOR,2021-06-10,22.1
South Korea,KOR,2021-06-11,23.76
South Korea,KOR,2021-06-12,24.52
South Korea,KOR,2021-06-13,24.58
South Korea,KOR,2021-06-14,26.12
South Korea,KOR,2021-06-15,27.43
South Korea,KOR,2021-06-16,28.58
South Korea,KOR,2021-06-17,29.49
South Korea,KOR,2021-06-18,30.58
South Korea,KOR,2021-06-19,31
South Korea,KOR,2021-06-20,31.01
South Korea,KOR,2021-06-21,31.13
South Korea,KOR,2021-06-22,31.26
South Korea,KOR,2021-06-23,31.38
South Korea,KOR,2021-06-24,31.49
South Korea,KOR,2021-06-25,31.64
South Korea,KOR,2021-06-26,31.67
South Korea,KOR,2021-06-27,31.67
South Korea,KOR,2021-06-28,31.71
South Korea,KOR,2021-06-29,31.77
South Korea,KOR,2021-06-30,31.82
South Korea,KOR,2021-07-01,31.86
South Korea,KOR,2021-07-02,31.92
South Korea,KOR,2021-07-03,31.92
South Korea,KOR,2021-07-04,31.92
South Korea,KOR,2021-07-05,32.1
South Korea,KOR,2021-07-06,32.26
South Korea,KOR,2021-07-07,32.41
South Korea,KOR,2021-07-08,32.59
South Korea,KOR,2021-07-09,32.87
South Korea,KOR,2021-07-10,32.95
South Korea,KOR,2021-07-11,32.96
South Korea,KOR,2021-07-12,33.12
South Korea,KOR,2021-07-13,33.47
South Korea,KOR,2021-07-14,33.85
South Korea,KOR,2021-07-15,34.29
South Korea,KOR,2021-07-16,34.8
South Korea,KOR,2021-07-17,34.92
South Korea,KOR,2021-07-18,34.93
South Korea,KOR,2021-07-19,35.36
South Korea,KOR,2021-07-20,35.76
South Korea,KOR,2021-07-21,36.1
South Korea,KOR,2021-07-22,36.49
South Korea,KOR,2021-07-23,36.9
South Korea,KOR,2021-07-24,36.98
South Korea,KOR,2021-07-25,36.98
South Korea,KOR,2021-07-26,38.24
South Korea,KOR,2021-07-27,39.03
South Korea,KOR,2021-07-28,40
South Korea,KOR,2021-07-29,40.7
South Korea,KOR,2021-07-30,41.69
South Korea,KOR,2021-07-31,42.12
South Korea,KOR,2021-08-01,42.17
South Korea,KOR,2021-08-02,43.12
South Korea,KOR,2021-08-03,43.57
South Korea,KOR,2021-08-04,43.92
South Korea,KOR,2021-08-05,44.33
South Korea,KOR,2021-08-06,44.87
South Korea,KOR,2021-08-07,45.12
South Korea,KOR,2021-08-08,45.17
South Korea,KOR,2021-08-09,46.06
South Korea,KOR,2021-08-10,46.62
South Korea,KOR,2021-08-11,47.03
South Korea,KOR,2021-08-12,48.47
South Korea,KOR,2021-08-13,49.87
South Korea,KOR,2021-08-14,50.45
South Korea,KOR,2021-08-15,50.49
South Korea,KOR,2021-08-16,52.27
South Korea,KOR,2021-08-17,54.59
South Korea,KOR,2021-08-18,56.19
South Korea,KOR,2021-08-19,57.71
South Korea,KOR,2021-08-20,59.66
South Korea,KOR,2021-08-21,60.61
South Korea,KOR,2021-08-22,60.69
South Korea,KOR,2021-08-23,62.83
South Korea,KOR,2021-08-24,64.77
South Korea,KOR,2021-08-25,66.4
South Korea,KOR,2021-08-26,68.46
South Korea,KOR,2021-08-27,70.65
South Korea,KOR,2021-08-28,71.67
South Korea,KOR,2021-08-29,71.73
South Korea,KOR,2021-08-30,73.57
South Korea,KOR,2021-08-31,74.98
South Korea,KOR,2021-09-01,75.99
South Korea,KOR,2021-09-02,77.07
South Korea,KOR,2021-09-03,78.41
South Korea,KOR,2021-09-04,79.03
South Korea,KOR,2021-09-05,79.05
South Korea,KOR,2021-09-06,81.55
South Korea,KOR,2021-09-07,83.22
South Korea,KOR,2021-09-08,84.32
South Korea,KOR,2021-09-09,85.49
South Korea,KOR,2021-09-10,87.21
South Korea,KOR,2021-09-11,88.08
South Korea,KOR,2021-09-12,88.14
South Korea,KOR,2021-09-13,89.82
South Korea,KOR,2021-09-14,91.04
South Korea,KOR,2021-09-15,91.85
South Korea,KOR,2021-09-16,92.76
South Korea,KOR,2021-09-17,94.28
South Korea,KOR,2021-09-18,95.16
South Korea,KOR,2021-09-19,95.2
South Korea,KOR,2021-09-20,95.27
South Korea,KOR,2021-09-21,95.29
South Korea,KOR,2021-09-22,95.35
South Korea,KOR,2021-09-23,96.76
South Sudan,SSD,2021-04-05,0
South Sudan,SSD,2021-04-15,0.01
South Sudan,SSD,2021-05-12,0.05
South Sudan,SSD,2021-05-18,0.06
South Sudan,SSD,2021-05-21,0.07
South Sudan,SSD,2021-05-24,0.07
South Sudan,SSD,2021-05-26,0.08
South Sudan,SSD,2021-05-31,0.09
South Sudan,SSD,2021-06-08,0.1
South Sudan,SSD,2021-06-14,0.17
South Sudan,SSD,2021-06-20,0.26
South Sudan,SSD,2021-06-24,0.29
South Sudan,SSD,2021-06-28,0.39
South Sudan,SSD,2021-07-05,0.43
South Sudan,SSD,2021-07-12,0.49
South Sudan,SSD,2021-07-13,0.49
South Sudan,SSD,2021-07-19,0.5
South Sudan,SSD,2021-08-30,0.5
South Sudan,SSD,2021-09-06,0.53
South Sudan,SSD,2021-09-08,0.59
South Sudan,SSD,2021-09-19,0.84
South Sudan,SSD,2021-09-22,0.88
Spain,ESP,2021-01-04,0.18
Spain,ESP,2021-01-05,0.3
Spain,ESP,2021-01-07,0.44
Spain,ESP,2021-01-08,0.59
Spain,ESP,2021-01-11,0.87
Spain,ESP,2021-01-12,1.04
Spain,ESP,2021-01-13,1.24
Spain,ESP,2021-01-14,1.45
Spain,ESP,2021-01-15,1.64
Spain,ESP,2021-01-18,1.92
Spain,ESP,2021-01-19,2.07
Spain,ESP,2021-01-20,2.19
Spain,ESP,2021-01-21,2.36
Spain,ESP,2021-01-22,2.49
Spain,ESP,2021-01-24,2.65
Spain,ESP,2021-01-25,2.76
Spain,ESP,2021-01-26,2.9
Spain,ESP,2021-01-27,2.99
Spain,ESP,2021-01-28,3.15
Spain,ESP,2021-01-31,3.44
Spain,ESP,2021-02-01,3.58
Spain,ESP,2021-02-02,3.78
Spain,ESP,2021-02-03,3.99
Spain,ESP,2021-02-04,4.25
Spain,ESP,2021-02-07,4.5
Spain,ESP,2021-02-08,4.64
Spain,ESP,2021-02-09,4.78
Spain,ESP,2021-02-10,4.96
Spain,ESP,2021-02-11,5.18
Spain,ESP,2021-02-14,5.48
Spain,ESP,2021-02-15,5.61
Spain,ESP,2021-02-16,5.76
Spain,ESP,2021-02-17,5.95
Spain,ESP,2021-02-18,6.28
Spain,ESP,2021-02-21,6.61
Spain,ESP,2021-02-22,6.77
Spain,ESP,2021-02-23,7.03
Spain,ESP,2021-02-24,7.35
Spain,ESP,2021-02-25,7.71
Spain,ESP,2021-02-28,8.19
Spain,ESP,2021-03-01,8.36
Spain,ESP,2021-03-02,8.68
Spain,ESP,2021-03-03,9.05
Spain,ESP,2021-03-04,9.57
Spain,ESP,2021-03-07,10.08
Spain,ESP,2021-03-08,10.37
Spain,ESP,2021-03-09,10.67
Spain,ESP,2021-03-10,11.06
Spain,ESP,2021-03-11,11.45
Spain,ESP,2021-03-15,12.08
Spain,ESP,2021-03-16,12.28
Spain,ESP,2021-03-17,12.53
Spain,ESP,2021-03-18,12.82
Spain,ESP,2021-03-22,13.52
Spain,ESP,2021-03-23,13.71
Spain,ESP,2021-03-24,14.16
Spain,ESP,2021-03-25,14.63
Spain,ESP,2021-03-26,15.12
Spain,ESP,2021-03-29,16.2
Spain,ESP,2021-03-30,16.55
Spain,ESP,2021-03-31,17.19
Spain,ESP,2021-04-01,17.85
Spain,ESP,2021-04-03,18.29
Spain,ESP,2021-04-05,18.71
Spain,ESP,2021-04-06,19.3
Spain,ESP,2021-04-07,20.02
Spain,ESP,2021-04-08,20.99
Spain,ESP,2021-04-09,21.89
Spain,ESP,2021-04-12,23.07
Spain,ESP,2021-04-13,23.69
Spain,ESP,2021-04-14,24.46
Spain,ESP,2021-04-15,25.43
Spain,ESP,2021-04-16,26.38
Spain,ESP,2021-04-19,27.5
Spain,ESP,2021-04-20,27.9
Spain,ESP,2021-04-21,28.88
Spain,ESP,2021-04-22,29.76
Spain,ESP,2021-04-23,30.52
Spain,ESP,2021-04-25,31.48
Spain,ESP,2021-04-26,32.08
Spain,ESP,2021-04-27,32.9
Spain,ESP,2021-04-28,33.93
Spain,ESP,2021-04-29,35.01
Spain,ESP,2021-05-02,36.75
Spain,ESP,2021-05-03,37.29
Spain,ESP,2021-05-04,38.33
Spain,ESP,2021-05-05,39.55
Spain,ESP,2021-05-06,40.75
Spain,ESP,2021-05-09,42.42
Spain,ESP,2021-05-10,43.13
Spain,ESP,2021-05-11,44.12
Spain,ESP,2021-05-12,45.08
Spain,ESP,2021-05-13,46.39
Spain,ESP,2021-05-16,47.73
Spain,ESP,2021-05-17,48.32
Spain,ESP,2021-05-18,49.15
Spain,ESP,2021-05-19,50.28
Spain,ESP,2021-05-20,51.26
Spain,ESP,2021-05-23,52.48
Spain,ESP,2021-05-24,53.22
Spain,ESP,2021-05-25,54.08
Spain,ESP,2021-05-26,55.08
Spain,ESP,2021-05-27,55.91
Spain,ESP,2021-05-30,57.39
Spain,ESP,2021-05-31,58.02
Spain,ESP,2021-06-01,59.06
Spain,ESP,2021-06-02,60.29
Spain,ESP,2021-06-03,61.51
Spain,ESP,2021-06-06,64.19
Spain,ESP,2021-06-07,65.19
Spain,ESP,2021-06-08,66.33
Spain,ESP,2021-06-09,67.66
Spain,ESP,2021-06-10,69.06
Spain,ESP,2021-06-13,71.11
Spain,ESP,2021-06-14,71.95
Spain,ESP,2021-06-15,73.22
Spain,ESP,2021-06-16,74.54
Spain,ESP,2021-06-17,75.76
Spain,ESP,2021-06-20,77.78
Spain,ESP,2021-06-21,78.9
Spain,ESP,2021-06-22,80.35
Spain,ESP,2021-06-23,81.92
Spain,ESP,2021-06-24,83.02
Spain,ESP,2021-06-27,85.39
Spain,ESP,2021-06-28,86.78
Spain,ESP,2021-06-29,88.31
Spain,ESP,2021-06-30,89.91
Spain,ESP,2021-07-01,91.55
Spain,ESP,2021-07-04,94.04
Spain,ESP,2021-07-05,95.29
Spain,ESP,2021-07-06,96.77
Spain,ESP,2021-07-07,98.24
Spain,ESP,2021-07-08,99.72
Spain,ESP,2021-07-11,102.21
Spain,ESP,2021-07-12,103.36
Spain,ESP,2021-07-13,104.63
Spain,ESP,2021-07-14,106.08
Spain,ESP,2021-07-15,107.47
Spain,ESP,2021-07-18,109.59
Spain,ESP,2021-07-19,110.62
Spain,ESP,2021-07-20,111.87
Spain,ESP,2021-07-21,113.12
Spain,ESP,2021-07-22,114.34
Spain,ESP,2021-07-25,116.07
Spain,ESP,2021-07-26,116.84
Spain,ESP,2021-07-27,118.06
Spain,ESP,2021-07-28,119.18
Spain,ESP,2021-07-29,120.2
Spain,ESP,2021-08-01,121.5
Spain,ESP,2021-08-02,122.24
Spain,ESP,2021-08-03,123.33
Spain,ESP,2021-08-04,124.3
Spain,ESP,2021-08-05,125.24
Spain,ESP,2021-08-08,126.45
Spain,ESP,2021-08-09,127.14
Spain,ESP,2021-08-10,128.2
Spain,ESP,2021-08-11,129.32
Spain,ESP,2021-08-12,130.32
Spain,ESP,2021-08-15,131.39
Spain,ESP,2021-08-16,132.04
Spain,ESP,2021-08-17,133.05
Spain,ESP,2021-08-18,134.06
Spain,ESP,2021-08-19,134.97
Spain,ESP,2021-08-22,136.04
Spain,ESP,2021-08-23,136.78
Spain,ESP,2021-08-24,137.58
Spain,ESP,2021-08-25,138.44
Spain,ESP,2021-08-26,139.13
Spain,ESP,2021-08-29,140
Spain,ESP,2021-08-30,140.49
Spain,ESP,2021-08-31,141.47
Spain,ESP,2021-09-01,142.19
Spain,ESP,2021-09-02,142.88
Spain,ESP,2021-09-05,143.74
Spain,ESP,2021-09-06,144.15
Spain,ESP,2021-09-07,145.04
Spain,ESP,2021-09-08,145.47
Spain,ESP,2021-09-09,145.91
Spain,ESP,2021-09-12,146.51
Spain,ESP,2021-09-13,146.79
Spain,ESP,2021-09-14,147.22
Spain,ESP,2021-09-15,147.51
Spain,ESP,2021-09-16,147.81
Spain,ESP,2021-09-19,148.52
Spain,ESP,2021-09-20,148.52
Spain,ESP,2021-09-21,148.78
Spain,ESP,2021-09-22,148.98
Sri Lanka,LKA,2021-01-28,0
Sri Lanka,LKA,2021-01-29,0.02
Sri Lanka,LKA,2021-01-30,0.18
Sri Lanka,LKA,2021-01-31,0.28
Sri Lanka,LKA,2021-02-01,0.44
Sri Lanka,LKA,2021-02-02,0.55
Sri Lanka,LKA,2021-02-03,0.65
Sri Lanka,LKA,2021-02-04,0.68
Sri Lanka,LKA,2021-02-05,0.73
Sri Lanka,LKA,2021-02-06,0.74
Sri Lanka,LKA,2021-02-07,0.75
Sri Lanka,LKA,2021-02-08,0.78
Sri Lanka,LKA,2021-02-09,0.81
Sri Lanka,LKA,2021-02-10,0.82
Sri Lanka,LKA,2021-02-11,0.83
Sri Lanka,LKA,2021-02-12,0.83
Sri Lanka,LKA,2021-02-13,0.87
Sri Lanka,LKA,2021-02-14,0.88
Sri Lanka,LKA,2021-02-15,0.9
Sri Lanka,LKA,2021-02-16,0.91
Sri Lanka,LKA,2021-02-17,0.98
Sri Lanka,LKA,2021-02-18,1.09
Sri Lanka,LKA,2021-02-19,1.23
Sri Lanka,LKA,2021-02-20,1.41
Sri Lanka,LKA,2021-02-21,1.58
Sri Lanka,LKA,2021-02-22,1.65
Sri Lanka,LKA,2021-02-23,1.71
Sri Lanka,LKA,2021-02-24,1.83
Sri Lanka,LKA,2021-02-26,1.89
Sri Lanka,LKA,2021-02-27,2.06
Sri Lanka,LKA,2021-02-28,2.17
Sri Lanka,LKA,2021-03-01,2.37
Sri Lanka,LKA,2021-03-02,2.58
Sri Lanka,LKA,2021-03-03,2.79
Sri Lanka,LKA,2021-03-04,3.03
Sri Lanka,LKA,2021-03-05,3.25
Sri Lanka,LKA,2021-03-06,3.37
Sri Lanka,LKA,2021-03-07,3.39
Sri Lanka,LKA,2021-03-08,3.43
Sri Lanka,LKA,2021-03-09,3.46
Sri Lanka,LKA,2021-03-10,3.5
Sri Lanka,LKA,2021-03-11,3.53
Sri Lanka,LKA,2021-03-12,3.54
Sri Lanka,LKA,2021-03-13,3.58
Sri Lanka,LKA,2021-03-14,3.6
Sri Lanka,LKA,2021-03-15,3.65
Sri Lanka,LKA,2021-03-16,3.71
Sri Lanka,LKA,2021-03-17,3.75
Sri Lanka,LKA,2021-03-18,3.79
Sri Lanka,LKA,2021-03-19,3.84
Sri Lanka,LKA,2021-03-20,3.86
Sri Lanka,LKA,2021-03-21,3.86
Sri Lanka,LKA,2021-03-22,3.9
Sri Lanka,LKA,2021-03-27,4.11
Sri Lanka,LKA,2021-03-28,4.16
Sri Lanka,LKA,2021-03-29,4.16
Sri Lanka,LKA,2021-03-30,4.2
Sri Lanka,LKA,2021-03-31,4.25
Sri Lanka,LKA,2021-04-01,4.28
Sri Lanka,LKA,2021-04-02,4.3
Sri Lanka,LKA,2021-04-04,4.3
Sri Lanka,LKA,2021-04-06,4.3
Sri Lanka,LKA,2021-04-07,4.3
Sri Lanka,LKA,2021-04-09,4.3
Sri Lanka,LKA,2021-04-11,4.3
Sri Lanka,LKA,2021-04-29,4.34
Sri Lanka,LKA,2021-04-30,4.44
Sri Lanka,LKA,2021-05-01,4.61
Sri Lanka,LKA,2021-05-02,4.73
Sri Lanka,LKA,2021-05-03,4.77
Sri Lanka,LKA,2021-05-04,4.88
Sri Lanka,LKA,2021-05-05,4.98
Sri Lanka,LKA,2021-05-06,5.06
Sri Lanka,LKA,2021-05-07,5.14
Sri Lanka,LKA,2021-05-09,5.24
Sri Lanka,LKA,2021-05-10,5.26
Sri Lanka,LKA,2021-05-11,5.41
Sri Lanka,LKA,2021-05-12,5.68
Sri Lanka,LKA,2021-05-13,6.09
Sri Lanka,LKA,2021-05-14,6.44
Sri Lanka,LKA,2021-05-16,7.17
Sri Lanka,LKA,2021-05-17,7.3
Sri Lanka,LKA,2021-05-18,7.65
Sri Lanka,LKA,2021-05-19,7.83
Sri Lanka,LKA,2021-05-20,7.94
Sri Lanka,LKA,2021-05-21,8.03
Sri Lanka,LKA,2021-05-22,8.14
Sri Lanka,LKA,2021-05-23,8.21
Sri Lanka,LKA,2021-05-24,8.25
Sri Lanka,LKA,2021-05-25,8.29
Sri Lanka,LKA,2021-05-26,8.31
Sri Lanka,LKA,2021-05-27,8.33
Sri Lanka,LKA,2021-05-28,8.53
Sri Lanka,LKA,2021-05-29,8.61
Sri Lanka,LKA,2021-05-30,8.71
Sri Lanka,LKA,2021-05-31,9.1
Sri Lanka,LKA,2021-06-01,9.5
Sri Lanka,LKA,2021-06-02,9.85
Sri Lanka,LKA,2021-06-05,10.57
Sri Lanka,LKA,2021-06-06,10.68
Sri Lanka,LKA,2021-06-07,10.71
Sri Lanka,LKA,2021-06-08,10.86
Sri Lanka,LKA,2021-06-09,11.06
Sri Lanka,LKA,2021-06-10,11.4
Sri Lanka,LKA,2021-06-11,11.84
Sri Lanka,LKA,2021-06-12,12.25
Sri Lanka,LKA,2021-06-13,12.88
Sri Lanka,LKA,2021-06-14,13.17
Sri Lanka,LKA,2021-06-15,13.63
Sri Lanka,LKA,2021-06-16,14.09
Sri Lanka,LKA,2021-06-17,14.34
Sri Lanka,LKA,2021-06-18,14.61
Sri Lanka,LKA,2021-06-19,14.97
Sri Lanka,LKA,2021-06-20,15.17
Sri Lanka,LKA,2021-06-21,15.36
Sri Lanka,LKA,2021-06-22,15.46
Sri Lanka,LKA,2021-06-24,15.66
Sri Lanka,LKA,2021-06-28,16.31
Sri Lanka,LKA,2021-06-29,16.63
Sri Lanka,LKA,2021-06-30,17.18
Sri Lanka,LKA,2021-07-01,17.99
Sri Lanka,LKA,2021-07-02,18.78
Sri Lanka,LKA,2021-07-03,19.18
Sri Lanka,LKA,2021-07-04,19.47
Sri Lanka,LKA,2021-07-05,19.64
Sri Lanka,LKA,2021-07-07,21.07
Sri Lanka,LKA,2021-07-08,21.94
Sri Lanka,LKA,2021-07-09,22.97
Sri Lanka,LKA,2021-07-10,23.88
Sri Lanka,LKA,2021-07-11,24.74
Sri Lanka,LKA,2021-07-12,25.3
Sri Lanka,LKA,2021-07-13,26.5
Sri Lanka,LKA,2021-07-14,28.07
Sri Lanka,LKA,2021-07-15,29.92
Sri Lanka,LKA,2021-07-16,31.65
Sri Lanka,LKA,2021-07-17,32.8
Sri Lanka,LKA,2021-07-18,33.71
Sri Lanka,LKA,2021-07-19,34.25
Sri Lanka,LKA,2021-07-20,35.23
Sri Lanka,LKA,2021-07-21,36.53
Sri Lanka,LKA,2021-07-22,37.4
Sri Lanka,LKA,2021-07-23,38.51
Sri Lanka,LKA,2021-07-24,39.26
Sri Lanka,LKA,2021-07-25,41.44
Sri Lanka,LKA,2021-07-26,42.99
Sri Lanka,LKA,2021-07-27,45.23
Sri Lanka,LKA,2021-07-28,47.07
Sri Lanka,LKA,2021-07-29,49.83
Sri Lanka,LKA,2021-07-30,52.3
Sri Lanka,LKA,2021-07-31,54.75
Sri Lanka,LKA,2021-08-01,56.28
Sri Lanka,LKA,2021-08-02,57.36
Sri Lanka,LKA,2021-08-03,59.35
Sri Lanka,LKA,2021-08-04,60.78
Sri Lanka,LKA,2021-08-05,61.69
Sri Lanka,LKA,2021-08-06,62.6
Sri Lanka,LKA,2021-08-07,63.13
Sri Lanka,LKA,2021-08-08,64.03
Sri Lanka,LKA,2021-08-12,71.22
Sri Lanka,LKA,2021-08-15,76.19
Sri Lanka,LKA,2021-08-16,76.74
Sri Lanka,LKA,2021-08-17,78.06
Sri Lanka,LKA,2021-08-18,78.71
Sri Lanka,LKA,2021-08-20,79.4
Sri Lanka,LKA,2021-08-21,81.81
Sri Lanka,LKA,2021-08-22,82.38
Sri Lanka,LKA,2021-08-23,82.62
Sri Lanka,LKA,2021-08-24,83.44
Sri Lanka,LKA,2021-08-25,84.19
Sri Lanka,LKA,2021-08-26,85.32
Sri Lanka,LKA,2021-08-27,87.08
Sri Lanka,LKA,2021-08-28,89.14
Sri Lanka,LKA,2021-08-29,90.02
Sri Lanka,LKA,2021-08-30,90.7
Sri Lanka,LKA,2021-08-31,93.63
Sri Lanka,LKA,2021-09-01,96
Sri Lanka,LKA,2021-09-02,98.37
Sri Lanka,LKA,2021-09-03,99.57
Sri Lanka,LKA,2021-09-04,100.79
Sri Lanka,LKA,2021-09-05,101.6
Sri Lanka,LKA,2021-09-06,101.91
Sri Lanka,LKA,2021-09-07,103.45
Sri Lanka,LKA,2021-09-08,105.44
Sri Lanka,LKA,2021-09-09,107.56
Sri Lanka,LKA,2021-09-10,109.21
Sri Lanka,LKA,2021-09-11,110.61
Sri Lanka,LKA,2021-09-12,111.66
Sri Lanka,LKA,2021-09-13,112
Sri Lanka,LKA,2021-09-14,112.69
Sri Lanka,LKA,2021-09-15,113.27
Sri Lanka,LKA,2021-09-16,113.8
Sri Lanka,LKA,2021-09-17,114.24
Sri Lanka,LKA,2021-09-18,114.85
Sri Lanka,LKA,2021-09-19,115.38
Sri Lanka,LKA,2021-09-20,115.67
Sri Lanka,LKA,2021-09-21,115.95
Sri Lanka,LKA,2021-09-22,116.81
Sri Lanka,LKA,2021-09-23,117.87
Sudan,SDN,2021-03-10,0
Sudan,SDN,2021-04-05,0.1
Sudan,SDN,2021-04-06,0.14
Sudan,SDN,2021-04-10,0.22
Sudan,SDN,2021-04-23,0.31
Sudan,SDN,2021-05-30,0.8
Sudan,SDN,2021-06-02,0.9
Sudan,SDN,2021-06-07,1.04
Sudan,SDN,2021-06-08,1.08
Sudan,SDN,2021-06-14,1.2
Sudan,SDN,2021-06-20,1.4
Sudan,SDN,2021-06-28,1.5
Sudan,SDN,2021-06-29,1.51
Sudan,SDN,2021-07-18,1.8
Sudan,SDN,2021-08-01,1.82
Sudan,SDN,2021-08-09,1.83
Sudan,SDN,2021-08-11,1.84
Sudan,SDN,2021-08-22,2.51
Sudan,SDN,2021-09-08,2.79
Sudan,SDN,2021-09-14,3.17
Sudan,SDN,2021-09-19,3.34
Suriname,SUR,2021-02-22,0
Suriname,SUR,2021-03-19,1.55
Suriname,SUR,2021-03-20,2.01
Suriname,SUR,2021-03-22,2.32
Suriname,SUR,2021-03-23,2.49
Suriname,SUR,2021-03-24,2.7
Suriname,SUR,2021-03-26,3.38
Suriname,SUR,2021-03-27,3.78
Suriname,SUR,2021-03-28,3.94
Suriname,SUR,2021-03-30,4.14
Suriname,SUR,2021-03-31,4.4
Suriname,SUR,2021-04-02,4.69
Suriname,SUR,2021-04-07,5.08
Suriname,SUR,2021-04-09,5.51
Suriname,SUR,2021-04-12,5.58
Suriname,SUR,2021-04-13,5.68
Suriname,SUR,2021-04-16,5.85
Suriname,SUR,2021-04-21,5.99
Suriname,SUR,2021-04-22,6.05
Suriname,SUR,2021-04-24,6.17
Suriname,SUR,2021-04-27,6.28
Suriname,SUR,2021-04-28,6.48
Suriname,SUR,2021-05-01,6.75
Suriname,SUR,2021-05-04,6.98
Suriname,SUR,2021-05-07,7.42
Suriname,SUR,2021-05-08,7.67
Suriname,SUR,2021-05-11,8.14
Suriname,SUR,2021-05-13,8.43
Suriname,SUR,2021-05-15,8.71
Suriname,SUR,2021-05-17,9.15
Suriname,SUR,2021-05-19,9.69
Suriname,SUR,2021-05-20,10.95
Suriname,SUR,2021-05-21,11.54
Suriname,SUR,2021-05-23,12.52
Suriname,SUR,2021-05-25,12.92
Suriname,SUR,2021-05-26,13.27
Suriname,SUR,2021-05-28,13.64
Suriname,SUR,2021-05-29,14.02
Suriname,SUR,2021-06-01,14.39
Suriname,SUR,2021-06-02,14.79
Suriname,SUR,2021-06-03,15.22
Suriname,SUR,2021-06-05,16.34
Suriname,SUR,2021-06-06,17.34
Suriname,SUR,2021-06-07,18.26
Suriname,SUR,2021-06-08,18.65
Suriname,SUR,2021-06-09,18.96
Suriname,SUR,2021-06-12,21.47
Suriname,SUR,2021-06-13,23.12
Suriname,SUR,2021-06-14,24.4
Suriname,SUR,2021-06-15,24.77
Suriname,SUR,2021-06-16,26.3
Suriname,SUR,2021-06-18,28.01
Suriname,SUR,2021-06-20,29.69
Suriname,SUR,2021-06-21,29.95
Suriname,SUR,2021-06-23,30.81
Suriname,SUR,2021-06-24,31.17
Suriname,SUR,2021-06-25,31.65
Suriname,SUR,2021-06-27,32.44
Suriname,SUR,2021-06-28,32.61
Suriname,SUR,2021-06-30,33.15
Suriname,SUR,2021-07-01,33.41
Suriname,SUR,2021-07-02,33.71
Suriname,SUR,2021-07-04,34.1
Suriname,SUR,2021-07-05,34.26
Suriname,SUR,2021-07-06,34.46
Suriname,SUR,2021-07-07,34.7
Suriname,SUR,2021-07-09,35.19
Suriname,SUR,2021-07-11,35.4
Suriname,SUR,2021-07-12,36.47
Suriname,SUR,2021-07-14,37.26
Suriname,SUR,2021-07-15,37.58
Suriname,SUR,2021-07-16,38.04
Suriname,SUR,2021-07-17,38.31
Suriname,SUR,2021-07-18,38.55
Suriname,SUR,2021-07-19,38.7
Suriname,SUR,2021-07-20,38.89
Suriname,SUR,2021-07-21,39.11
Suriname,SUR,2021-07-22,39.32
Suriname,SUR,2021-07-23,39.63
Suriname,SUR,2021-07-24,39.8
Suriname,SUR,2021-07-25,39.9
Suriname,SUR,2021-07-26,40.08
Suriname,SUR,2021-07-27,40.48
Suriname,SUR,2021-07-28,40.8
Suriname,SUR,2021-07-29,41.01
Suriname,SUR,2021-07-30,41.29
Suriname,SUR,2021-07-31,41.56
Suriname,SUR,2021-08-01,41.7
Suriname,SUR,2021-08-02,42.01
Suriname,SUR,2021-08-03,42.43
Suriname,SUR,2021-08-04,42.82
Suriname,SUR,2021-08-05,43.12
Suriname,SUR,2021-08-06,43.16
Suriname,SUR,2021-08-07,43.57
